Cargo Type,Port ID,Port_Name,clean_port_name,Region,Reporting Year,State,Trade Type,Units,Port Ranking,Percent Change,Volume
DRY BULK,2017,"Jacksonville, FL","Jacksonville, FL",Atlantic Coast,2018,Florida,TOTAL,Short Tons,44,-22.865337820,"4,794,163"
DRY BULK,2017,"Jacksonville, FL","Jacksonville, FL",Atlantic Coast,2019,Florida,DOMESTIC,Short Tons,51,-54.298289866,"826,201"
DRY BULK,2017,"Jacksonville, FL","Jacksonville, FL",Atlantic Coast,2019,Florida,EXPORTS,Short Tons,51,-55.568243226,"138,133"
DRY BULK,2017,"Jacksonville, FL","Jacksonville, FL",Atlantic Coast,2019,Florida,FOREIGN,Short Tons,51,7.836051422,"3,220,363"
DRY BULK,2017,"Jacksonville, FL","Jacksonville, FL",Atlantic Coast,2019,Florida,IMPORTS,Short Tons,51,15.203611487,"3,082,230"
DRY BULK,2017,"Jacksonville, FL","Jacksonville, FL",Atlantic Coast,2019,Florida,TOTAL,Short Tons,51,-15.593942050,"4,046,564"
DRY BULK,2017,"Jacksonville, FL","Jacksonville, FL",Atlantic Coast,2020,Florida,DOMESTIC,Short Tons,58,-53.162608130,"386,971"
DRY BULK,2017,"Jacksonville, FL","Jacksonville, FL",Atlantic Coast,2020,Florida,EXPORTS,Short Tons,58,-16.224942628,"115,721"
DRY BULK,2017,"Jacksonville, FL","Jacksonville, FL",Atlantic Coast,2020,Florida,FOREIGN,Short Tons,58,-9.318669976,"2,920,268"
DRY BULK,2017,"Jacksonville, FL","Jacksonville, FL",Atlantic Coast,2020,Florida,IMPORTS,Short Tons,58,-9.009158953,"2,804,547"
DRY BULK,2017,"Jacksonville, FL","Jacksonville, FL",Atlantic Coast,2020,Florida,TOTAL,Short Tons,58,-18.270438822,"3,307,239"
DRY BULK,2021,"Tampa Port Authority, FL","Tampa Port Authority, FL",Gulf Coast & Mississippi River,2016,Florida,DOMESTIC,Short Tons,17,-15.008959442,"4,340,410"
DRY BULK,2021,"Tampa Port Authority, FL","Tampa Port Authority, FL",Gulf Coast & Mississippi River,2016,Florida,EXPORTS,Short Tons,17,10.930390295,"4,512,341"
DRY BULK,2021,"Tampa Port Authority, FL","Tampa Port Authority, FL",Gulf Coast & Mississippi River,2016,Florida,FOREIGN,Short Tons,17,11.197276767,"9,220,377"
DRY BULK,2021,"Tampa Port Authority, FL","Tampa Port Authority, FL",Gulf Coast & Mississippi River,2016,Florida,IMPORTS,Short Tons,17,11.454251433,"4,708,036"
DRY BULK,2021,"Tampa Port Authority, FL","Tampa Port Authority, FL",Gulf Coast & Mississippi River,2016,Florida,TOTAL,Short Tons,17,1.208875832,"13,560,787"
DRY BULK,2021,"Tampa Port Authority, FL","Tampa Port Authority, FL",Gulf Coast & Mississippi River,2017,Florida,DOMESTIC,Short Tons,22,-2.438087646,"4,234,587"
DRY BULK,2021,"Tampa Port Authority, FL","Tampa Port Authority, FL",Gulf Coast & Mississippi River,2017,Florida,EXPORTS,Short Tons,22,-7.701501283,"4,164,823"
DRY BULK,2021,"Tampa Port Authority, FL","Tampa Port Authority, FL",Gulf Coast & Mississippi River,2017,Florida,FOREIGN,Short Tons,22,-10.223692589,"8,277,714"
DRY BULK,2021,"Tampa Port Authority, FL","Tampa Port Authority, FL",Gulf Coast & Mississippi River,2017,Florida,IMPORTS,Short Tons,22,-12.641046075,"4,112,891"
DRY BULK,2021,"Tampa Port Authority, FL","Tampa Port Authority, FL",Gulf Coast & Mississippi River,2017,Florida,TOTAL,Short Tons,22,-7.731748902,"12,512,301"
DRY BULK,2021,"Tampa Port Authority, FL","Tampa Port Authority, FL",Gulf Coast & Mississippi River,2018,Florida,DOMESTIC,Short Tons,23,-49.320441403,"2,146,070"
DRY BULK,2021,"Tampa Port Authority, FL","Tampa Port Authority, FL",Gulf Coast & Mississippi River,2018,Florida,EXPORTS,Short Tons,23,-20.326097892,"3,318,277"
DRY BULK,2021,"Tampa Port Authority, FL","Tampa Port Authority, FL",Gulf Coast & Mississippi River,2018,Florida,FOREIGN,Short Tons,23,6.190863806,"8,790,176"
DRY BULK,2021,"Tampa Port Authority, FL","Tampa Port Authority, FL",Gulf Coast & Mississippi River,2018,Florida,IMPORTS,Short Tons,23,33.042645672,"5,471,899"
DRY BULK,2021,"Tampa Port Authority, FL","Tampa Port Authority, FL",Gulf Coast & Mississippi River,2018,Florida,TOTAL,Short Tons,23,-12.596044485,"10,936,246"
DRY BULK,2021,"Tampa Port Authority, FL","Tampa Port Authority, FL",Gulf Coast & Mississippi River,2019,Florida,DOMESTIC,Short Tons,22,-10.540429716,"1,919,865"
DRY BULK,2021,"Tampa Port Authority, FL","Tampa Port Authority, FL",Gulf Coast & Mississippi River,2019,Florida,EXPORTS,Short Tons,22,0.375044036,"3,330,722"
DRY BULK,2021,"Tampa Port Authority, FL","Tampa Port Authority, FL",Gulf Coast & Mississippi River,2019,Florida,FOREIGN,Short Tons,22,1.104619521,"8,887,274"
DRY BULK,2021,"Tampa Port Authority, FL","Tampa Port Authority, FL",Gulf Coast & Mississippi River,2019,Florida,IMPORTS,Short Tons,22,1.547049754,"5,556,552"
DRY BULK,2021,"Tampa Port Authority, FL","Tampa Port Authority, FL",Gulf Coast & Mississippi River,2019,Florida,TOTAL,Short Tons,22,-1.180542208,"10,807,139"
DRY BULK,2021,"Tampa Port Authority, FL","Tampa Port Authority, FL",Gulf Coast & Mississippi River,2020,Florida,DOMESTIC,Short Tons,25,-28.127758983,"1,379,850"
DRY BULK,2021,"Tampa Port Authority, FL","Tampa Port Authority, FL",Gulf Coast & Mississippi River,2020,Florida,EXPORTS,Short Tons,25,-10.272337349,"2,988,579"
DRY BULK,2021,"Tampa Port Authority, FL","Tampa Port Authority, FL",Gulf Coast & Mississippi River,2020,Florida,FOREIGN,Short Tons,25,5.471666565,"9,373,556"
DRY BULK,2021,"Tampa Port Authority, FL","Tampa Port Authority, FL",Gulf Coast & Mississippi River,2020,Florida,IMPORTS,Short Tons,25,14.908975926,"6,384,977"
DRY BULK,2021,"Tampa Port Authority, FL","Tampa Port Authority, FL",Gulf Coast & Mississippi River,2020,Florida,TOTAL,Short Tons,25,-0.497199120,"10,753,406"
DRY BULK,2031,"Houston Port Authority, TX","Houston Port Authority, TX",Gulf Coast & Mississippi River,2016,Texas,DOMESTIC,Short Tons,11,-9.690925299,"4,044,109"
DRY BULK,2031,"Houston Port Authority, TX","Houston Port Authority, TX",Gulf Coast & Mississippi River,2016,Texas,EXPORTS,Short Tons,11,15.328095642,"14,028,227"
DRY BULK,2031,"Houston Port Authority, TX","Houston Port Authority, TX",Gulf Coast & Mississippi River,2016,Texas,FOREIGN,Short Tons,11,-10.675872746,"20,901,367"
DRY BULK,2031,"Houston Port Authority, TX","Houston Port Authority, TX",Gulf Coast & Mississippi River,2016,Texas,IMPORTS,Short Tons,11,-38.827714388,"6,873,140"
DRY BULK,2031,"Houston Port Authority, TX","Houston Port Authority, TX",Gulf Coast & Mississippi River,2016,Texas,TOTAL,Short Tons,11,-10.517656866,"24,945,476"
DRY BULK,2031,"Houston Port Authority, TX","Houston Port Authority, TX",Gulf Coast & Mississippi River,2017,Texas,DOMESTIC,Short Tons,11,-1.776979800,"3,972,246"
DRY BULK,2031,"Houston Port Authority, TX","Houston Port Authority, TX",Gulf Coast & Mississippi River,2017,Texas,EXPORTS,Short Tons,11,-10.158774876,"12,603,131"
DRY BULK,2031,"Houston Port Authority, TX","Houston Port Authority, TX",Gulf Coast & Mississippi River,2017,Texas,FOREIGN,Short Tons,11,1.816522336,"21,281,045"
DRY BULK,2031,"Houston Port Authority, TX","Houston Port Authority, TX",Gulf Coast & Mississippi River,2017,Texas,IMPORTS,Short Tons,11,26.258362262,"8,677,914"
DRY BULK,2031,"Houston Port Authority, TX","Houston Port Authority, TX",Gulf Coast & Mississippi River,2017,Texas,TOTAL,Short Tons,11,1.233951198,"25,253,291"
DRY BULK,2031,"Houston Port Authority, TX","Houston Port Authority, TX",Gulf Coast & Mississippi River,2018,Texas,DOMESTIC,Short Tons,11,-14.026145410,"3,415,093"
DRY BULK,2031,"Houston Port Authority, TX","Houston Port Authority, TX",Gulf Coast & Mississippi River,2018,Texas,EXPORTS,Short Tons,11,-16.818566751,"10,483,465"
DRY BULK,2031,"Houston Port Authority, TX","Houston Port Authority, TX",Gulf Coast & Mississippi River,2018,Texas,FOREIGN,Short Tons,11,-9.820654954,"19,191,107"
DRY BULK,2031,"Houston Port Authority, TX","Houston Port Authority, TX",Gulf Coast & Mississippi River,2018,Texas,IMPORTS,Short Tons,11,0.342570807,"8,707,642"
DRY BULK,2031,"Houston Port Authority, TX","Houston Port Authority, TX",Gulf Coast & Mississippi River,2018,Texas,TOTAL,Short Tons,11,-10.482162503,"22,606,200"
DRY BULK,2031,"Houston Port Authority, TX","Houston Port Authority, TX",Gulf Coast & Mississippi River,2019,Texas,DOMESTIC,Short Tons,12,5.266855105,"3,594,961"
DRY BULK,2031,"Houston Port Authority, TX","Houston Port Authority, TX",Gulf Coast & Mississippi River,2019,Texas,EXPORTS,Short Tons,12,8.709916044,"11,396,566"
DRY BULK,2031,"Houston Port Authority, TX","Houston Port Authority, TX",Gulf Coast & Mississippi River,2019,Texas,FOREIGN,Short Tons,12,10.281011929,"21,164,147"
DRY BULK,2031,"Houston Port Authority, TX","Houston Port Authority, TX",Gulf Coast & Mississippi River,2019,Texas,IMPORTS,Short Tons,12,12.172526156,"9,767,582"
DRY BULK,2031,"Houston Port Authority, TX","Houston Port Authority, TX",Gulf Coast & Mississippi River,2019,Texas,TOTAL,Short Tons,12,9.523528943,"24,759,108"
DRY BULK,2031,"Houston Port Authority, TX","Houston Port Authority, TX",Gulf Coast & Mississippi River,2020,Texas,DOMESTIC,Short Tons,12,-1.524328080,"3,540,162"
DRY BULK,2031,"Houston Port Authority, TX","Houston Port Authority, TX",Gulf Coast & Mississippi River,2020,Texas,EXPORTS,Short Tons,12,10.410872889,"12,583,048"
DRY BULK,2031,"Houston Port Authority, TX","Houston Port Authority, TX",Gulf Coast & Mississippi River,2020,Texas,FOREIGN,Short Tons,12,-9.394737241,"19,175,831"
DRY BULK,2031,"Houston Port Authority, TX","Houston Port Authority, TX",Gulf Coast & Mississippi River,2020,Texas,IMPORTS,Short Tons,12,-32.503428177,"6,592,783"
DRY BULK,2031,"Houston Port Authority, TX","Houston Port Authority, TX",Gulf Coast & Mississippi River,2020,Texas,TOTAL,Short Tons,12,-8.251973375,"22,715,993"
DRY BULK,2083,"Gulfport, MS","Gulfport, MS",Gulf Coast & Mississippi River,2016,Mississippi,DOMESTIC,Short Tons,119,-37.940022412,"176,668"
DRY BULK,2083,"Gulfport, MS","Gulfport, MS",Gulf Coast & Mississippi River,2016,Mississippi,EXPORTS,Short Tons,119,0,0
DRY BULK,2083,"Gulfport, MS","Gulfport, MS",Gulf Coast & Mississippi River,2016,Mississippi,FOREIGN,Short Tons,119,4.483218338,"554,086"
DRY BULK,2083,"Gulfport, MS","Gulfport, MS",Gulf Coast & Mississippi River,2016,Mississippi,IMPORTS,Short Tons,119,4.483218338,"554,086"
DRY BULK,2083,"Gulfport, MS","Gulfport, MS",Gulf Coast & Mississippi River,2016,Mississippi,TOTAL,Short Tons,119,-10.335172224,"730,754"
DRY BULK,2083,"Gulfport, MS","Gulfport, MS",Gulf Coast & Mississippi River,2017,Mississippi,DOMESTIC,Short Tons,116,-88.657255417,"20,039"
DRY BULK,2083,"Gulfport, MS","Gulfport, MS",Gulf Coast & Mississippi River,2017,Mississippi,EXPORTS,Short Tons,116,0,0
DRY BULK,2083,"Gulfport, MS","Gulfport, MS",Gulf Coast & Mississippi River,2017,Mississippi,FOREIGN,Short Tons,116,54.593149800,"856,579"
DRY BULK,2083,"Gulfport, MS","Gulfport, MS",Gulf Coast & Mississippi River,2017,Mississippi,IMPORTS,Short Tons,116,54.593149800,"856,579"
DRY BULK,2083,"Gulfport, MS","Gulfport, MS",Gulf Coast & Mississippi River,2017,Mississippi,TOTAL,Short Tons,116,19.960752866,"876,618"
DRY BULK,2083,"Gulfport, MS","Gulfport, MS",Gulf Coast & Mississippi River,2018,Mississippi,DOMESTIC,Short Tons,132,29.128200010,"25,876"
DRY BULK,2083,"Gulfport, MS","Gulfport, MS",Gulf Coast & Mississippi River,2018,Mississippi,EXPORTS,Short Tons,132,0,"49,604"
DRY BULK,2083,"Gulfport, MS","Gulfport, MS",Gulf Coast & Mississippi River,2018,Mississippi,FOREIGN,Short Tons,132,-25.360533004,"639,346"
DRY BULK,2083,"Gulfport, MS","Gulfport, MS",Gulf Coast & Mississippi River,2018,Mississippi,IMPORTS,Short Tons,132,-31.151475813,"589,742"
DRY BULK,2083,"Gulfport, MS","Gulfport, MS",Gulf Coast & Mississippi River,2018,Mississippi,TOTAL,Short Tons,132,-24.114950868,"665,222"
DRY BULK,2083,"Gulfport, MS","Gulfport, MS",Gulf Coast & Mississippi River,2019,Mississippi,DOMESTIC,Short Tons,143,-14.283505951,"22,180"
DRY BULK,2083,"Gulfport, MS","Gulfport, MS",Gulf Coast & Mississippi River,2019,Mississippi,EXPORTS,Short Tons,143,-100,0
DRY BULK,2083,"Gulfport, MS","Gulfport, MS",Gulf Coast & Mississippi River,2019,Mississippi,FOREIGN,Short Tons,143,-13.738726761,"551,508"
DRY BULK,2083,"Gulfport, MS","Gulfport, MS",Gulf Coast & Mississippi River,2019,Mississippi,IMPORTS,Short Tons,143,-6.483173998,"551,508"
DRY BULK,2083,"Gulfport, MS","Gulfport, MS",Gulf Coast & Mississippi River,2019,Mississippi,TOTAL,Short Tons,143,-13.759917742,"573,688"
DRY BULK,2083,"Gulfport, MS","Gulfport, MS",Gulf Coast & Mississippi River,2020,Mississippi,DOMESTIC,Short Tons,165,23.588818756,"27,412"
DRY BULK,2083,"Gulfport, MS","Gulfport, MS",Gulf Coast & Mississippi River,2020,Mississippi,EXPORTS,Short Tons,165,0,0
DRY BULK,2083,"Gulfport, MS","Gulfport, MS",Gulf Coast & Mississippi River,2020,Mississippi,FOREIGN,Short Tons,165,-41.076285385,"324,969"
DRY BULK,2083,"Gulfport, MS","Gulfport, MS",Gulf Coast & Mississippi River,2020,Mississippi,IMPORTS,Short Tons,165,-41.076285385,"324,969"
DRY BULK,2083,"Gulfport, MS","Gulfport, MS",Gulf Coast & Mississippi River,2020,Mississippi,TOTAL,Short Tons,165,-38.576194726,"352,381"
DRY BULK,2164,"PortMiami, FL","PortMiami, FL",Atlantic Coast,2019,Florida,DOMESTIC,Short Tons,229,31.25,525
DRY BULK,2164,"PortMiami, FL","PortMiami, FL",Atlantic Coast,2019,Florida,EXPORTS,Short Tons,229,-100,0
DRY BULK,2164,"PortMiami, FL","PortMiami, FL",Atlantic Coast,2019,Florida,FOREIGN,Short Tons,229,-84.755064706,"2,250"
DRY BULK,2164,"PortMiami, FL","PortMiami, FL",Atlantic Coast,2019,Florida,IMPORTS,Short Tons,229,"13,135.294117647","2,250"
DRY BULK,2164,"PortMiami, FL","PortMiami, FL",Atlantic Coast,2019,Florida,TOTAL,Short Tons,229,-81.694043143,"2,775"
DRY BULK,2164,"PortMiami, FL","PortMiami, FL",Atlantic Coast,2020,Florida,DOMESTIC,Short Tons,248,-23.809523810,400
DRY BULK,2164,"PortMiami, FL","PortMiami, FL",Atlantic Coast,2020,Florida,EXPORTS,Short Tons,248,0,0
DRY BULK,2164,"PortMiami, FL","PortMiami, FL",Atlantic Coast,2020,Florida,FOREIGN,Short Tons,248,-84.577777778,347
DRY BULK,2164,"PortMiami, FL","PortMiami, FL",Atlantic Coast,2020,Florida,IMPORTS,Short Tons,248,-84.577777778,347
DRY BULK,2164,"PortMiami, FL","PortMiami, FL",Atlantic Coast,2020,Florida,TOTAL,Short Tons,248,-73.081081081,747
DRY BULK,2248,"Lake Charles Harbor District, LA","Lake Charles Harbor District, LA",Gulf Coast & Mississippi River,2016,Louisiana,DOMESTIC,Short Tons,34,24.214334265,"1,911,517"
DRY BULK,2248,"Lake Charles Harbor District, LA","Lake Charles Harbor District, LA",Gulf Coast & Mississippi River,2016,Louisiana,EXPORTS,Short Tons,34,6.716593083,"2,473,204"
DRY BULK,2248,"Lake Charles Harbor District, LA","Lake Charles Harbor District, LA",Gulf Coast & Mississippi River,2016,Louisiana,FOREIGN,Short Tons,34,5.596630093,"5,341,520"
DRY BULK,2248,"Lake Charles Harbor District, LA","Lake Charles Harbor District, LA",Gulf Coast & Mississippi River,2016,Louisiana,IMPORTS,Short Tons,34,4.649646554,"2,868,316"
DRY BULK,2248,"Lake Charles Harbor District, LA","Lake Charles Harbor District, LA",Gulf Coast & Mississippi River,2016,Louisiana,TOTAL,Short Tons,34,9.939391918,"7,253,037"
DRY BULK,2248,"Lake Charles Harbor District, LA","Lake Charles Harbor District, LA",Gulf Coast & Mississippi River,2017,Louisiana,DOMESTIC,Short Tons,35,8.628277959,"2,076,448"
DRY BULK,2248,"Lake Charles Harbor District, LA","Lake Charles Harbor District, LA",Gulf Coast & Mississippi River,2017,Louisiana,EXPORTS,Short Tons,35,-6.550692947,"2,311,192"
DRY BULK,2248,"Lake Charles Harbor District, LA","Lake Charles Harbor District, LA",Gulf Coast & Mississippi River,2017,Louisiana,FOREIGN,Short Tons,35,-5.889091495,"5,026,953"
DRY BULK,2248,"Lake Charles Harbor District, LA","Lake Charles Harbor District, LA",Gulf Coast & Mississippi River,2017,Louisiana,IMPORTS,Short Tons,35,-5.318591118,"2,715,762"
DRY BULK,2248,"Lake Charles Harbor District, LA","Lake Charles Harbor District, LA",Gulf Coast & Mississippi River,2017,Louisiana,TOTAL,Short Tons,35,-2.063080610,"7,103,401"
DRY BULK,2248,"Lake Charles Harbor District, LA","Lake Charles Harbor District, LA",Gulf Coast & Mississippi River,2018,Louisiana,DOMESTIC,Short Tons,37,-24.671361864,"1,564,160"
DRY BULK,2248,"Lake Charles Harbor District, LA","Lake Charles Harbor District, LA",Gulf Coast & Mississippi River,2018,Louisiana,EXPORTS,Short Tons,37,6.308606122,"2,456,996"
DRY BULK,2248,"Lake Charles Harbor District, LA","Lake Charles Harbor District, LA",Gulf Coast & Mississippi River,2018,Louisiana,FOREIGN,Short Tons,37,-6.345155803,"4,707,985"
DRY BULK,2248,"Lake Charles Harbor District, LA","Lake Charles Harbor District, LA",Gulf Coast & Mississippi River,2018,Louisiana,IMPORTS,Short Tons,37,-17.113907625,"2,250,989"
DRY BULK,2248,"Lake Charles Harbor District, LA","Lake Charles Harbor District, LA",Gulf Coast & Mississippi River,2018,Louisiana,TOTAL,Short Tons,37,-11.702225455,"6,272,145"
DRY BULK,2248,"Lake Charles Harbor District, LA","Lake Charles Harbor District, LA",Gulf Coast & Mississippi River,2019,Louisiana,DOMESTIC,Short Tons,35,68.631278130,"2,637,663"
DRY BULK,2248,"Lake Charles Harbor District, LA","Lake Charles Harbor District, LA",Gulf Coast & Mississippi River,2019,Louisiana,EXPORTS,Short Tons,35,-22.390878943,"1,906,853"
DRY BULK,2248,"Lake Charles Harbor District, LA","Lake Charles Harbor District, LA",Gulf Coast & Mississippi River,2019,Louisiana,FOREIGN,Short Tons,35,-18.958301694,"3,815,431"
DRY BULK,2248,"Lake Charles Harbor District, LA","Lake Charles Harbor District, LA",Gulf Coast & Mississippi River,2019,Louisiana,IMPORTS,Short Tons,35,-15.211580332,"1,908,578"
DRY BULK,2248,"Lake Charles Harbor District, LA","Lake Charles Harbor District, LA",Gulf Coast & Mississippi River,2019,Louisiana,TOTAL,Short Tons,35,2.884962003,"6,453,094"
DRY BULK,2248,"Lake Charles Harbor District, LA","Lake Charles Harbor District, LA",Gulf Coast & Mississippi River,2020,Louisiana,DOMESTIC,Short Tons,44,-7.360151771,"2,443,527"
DRY BULK,2248,"Lake Charles Harbor District, LA","Lake Charles Harbor District, LA",Gulf Coast & Mississippi River,2020,Louisiana,EXPORTS,Short Tons,44,-44.323552995,"1,061,668"
DRY BULK,2248,"Lake Charles Harbor District, LA","Lake Charles Harbor District, LA",Gulf Coast & Mississippi River,2020,Louisiana,FOREIGN,Short Tons,44,-31.707453234,"2,605,655"
DRY BULK,2248,"Lake Charles Harbor District, LA","Lake Charles Harbor District, LA",Gulf Coast & Mississippi River,2020,Louisiana,IMPORTS,Short Tons,44,-19.102756083,"1,543,987"
DRY BULK,2248,"Lake Charles Harbor District, LA","Lake Charles Harbor District, LA",Gulf Coast & Mississippi River,2020,Louisiana,TOTAL,Short Tons,44,-21.755641557,"5,049,182"
DRY BULK,2251,"New Orleans, LA","New Orleans, LA",Gulf Coast & Mississippi River,2016,Louisiana,DOMESTIC,Short Tons,2,-0.528384657,"26,795,615"
DRY BULK,2251,"New Orleans, LA","New Orleans, LA",Gulf Coast & Mississippi River,2016,Louisiana,EXPORTS,Short Tons,2,4.847579845,"12,995,219"
DRY BULK,2251,"New Orleans, LA","New Orleans, LA",Gulf Coast & Mississippi River,2016,Louisiana,FOREIGN,Short Tons,2,0.791935254,"21,342,019"
DRY BULK,2251,"New Orleans, LA","New Orleans, LA",Gulf Coast & Mississippi River,2016,Louisiana,IMPORTS,Short Tons,2,-4.933301944,"8,346,800"
DRY BULK,2251,"New Orleans, LA","New Orleans, LA",Gulf Coast & Mississippi River,2016,Louisiana,TOTAL,Short Tons,2,0.052691326,"48,137,634"
DRY BULK,2251,"New Orleans, LA","New Orleans, LA",Gulf Coast & Mississippi River,2017,Louisiana,DOMESTIC,Short Tons,2,5.687960511,"28,319,739"
DRY BULK,2251,"New Orleans, LA","New Orleans, LA",Gulf Coast & Mississippi River,2017,Louisiana,EXPORTS,Short Tons,2,15.360264417,"14,991,319"
DRY BULK,2251,"New Orleans, LA","New Orleans, LA",Gulf Coast & Mississippi River,2017,Louisiana,FOREIGN,Short Tons,2,7.013764724,"22,838,898"
DRY BULK,2251,"New Orleans, LA","New Orleans, LA",Gulf Coast & Mississippi River,2017,Louisiana,IMPORTS,Short Tons,2,-5.980998706,"7,847,578"
DRY BULK,2251,"New Orleans, LA","New Orleans, LA",Gulf Coast & Mississippi River,2017,Louisiana,TOTAL,Short Tons,2,6.275761289,"51,158,637"
DRY BULK,2251,"New Orleans, LA","New Orleans, LA",Gulf Coast & Mississippi River,2018,Louisiana,DOMESTIC,Short Tons,2,-0.166046728,"28,272,715"
DRY BULK,2251,"New Orleans, LA","New Orleans, LA",Gulf Coast & Mississippi River,2018,Louisiana,EXPORTS,Short Tons,2,-16.189322634,"12,564,326"
DRY BULK,2251,"New Orleans, LA","New Orleans, LA",Gulf Coast & Mississippi River,2018,Louisiana,FOREIGN,Short Tons,2,-8.750251435,"20,840,437"
DRY BULK,2251,"New Orleans, LA","New Orleans, LA",Gulf Coast & Mississippi River,2018,Louisiana,IMPORTS,Short Tons,2,5.460716670,"8,276,112"
DRY BULK,2251,"New Orleans, LA","New Orleans, LA",Gulf Coast & Mississippi River,2018,Louisiana,TOTAL,Short Tons,2,-3.998318016,"49,113,152"
DRY BULK,2251,"New Orleans, LA","New Orleans, LA",Gulf Coast & Mississippi River,2019,Louisiana,DOMESTIC,Short Tons,2,-4.050099186,"27,127,642"
DRY BULK,2251,"New Orleans, LA","New Orleans, LA",Gulf Coast & Mississippi River,2019,Louisiana,EXPORTS,Short Tons,2,2.401975243,"12,866,118"
DRY BULK,2251,"New Orleans, LA","New Orleans, LA",Gulf Coast & Mississippi River,2019,Louisiana,FOREIGN,Short Tons,2,0.366561411,"20,916,830"
DRY BULK,2251,"New Orleans, LA","New Orleans, LA",Gulf Coast & Mississippi River,2019,Louisiana,IMPORTS,Short Tons,2,-2.723501084,"8,050,712"
DRY BULK,2251,"New Orleans, LA","New Orleans, LA",Gulf Coast & Mississippi River,2019,Louisiana,TOTAL,Short Tons,2,-2.175954824,"48,044,472"
DRY BULK,2251,"New Orleans, LA","New Orleans, LA",Gulf Coast & Mississippi River,2020,Louisiana,DOMESTIC,Short Tons,2,2.452948177,"27,793,069"
